2019-07-07 01:06:17,b'RT @John_Big_Byrd: Just waited for 5 hours of delays for a @united flight to find out its cancelled for a maintenance issue. One this parti\xe2\x80\xa6'
2019-07-07 00:56:37,b'#unitedAIRLINES We ARE Moving hallelujah #StrangerThings'
2019-07-07 00:53:23,"b'I\xe2\x80\x99m on today\xe2\x80\x99s UA 424 from SFO to SEA, the experience is so so so terrible. It\xe2\x80\x99s been delayed 4.5 hours so far and\xe2\x80\xa6 https://t.co/6ddkKyBumo'"
2019-07-07 00:52:54,b'#unitedAIRLINES @united the communication surrounding our flight 1978 has been atrocious. No one knows what\xe2\x80\x99s going\xe2\x80\xa6 https://t.co/SPbB0kVGox'
2019-07-07 00:51:08,b'@united can you please help me come up with an excuse for missing the wedding? #unitedAIRLINES'
2019-07-07 00:49:37,b'@united ... awful customer service awful communication .... UA2375 from Orlando -&gt; Newark ... we have been supposed\xe2\x80\xa6 https://t.co/kAZwXFtvbr'
2019-07-07 00:31:05,b'#unitedAIRLINES maybe have some staff come out and update the long line at baggage services. I\xe2\x80\x99d rather not stand i\xe2\x80\xa6 https://t.co/o5DoNcewvP'
2019-07-07 00:15:34,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 00:13:34,"b'Shame on you @united! Husband has been stranded in Newark for 18 hours. No explanation. He will miss his meetings,\xe2\x80\xa6 https://t.co/0b12lj5eVv'"
2019-07-07 00:06:57,"b'RT @JoeBontke: #unitedAIRLINES @united we are stuck in LGA with a canceled flight  #UnitedAirlines.  no flight home, no hotel reimbursement\xe2\x80\xa6'"
2019-07-07 00:05:08,"b'#unitedAIRLINES @united we are stuck in LGA with a canceled flight  #UnitedAirlines.  no flight home, no hotel reim\xe2\x80\xa6 https://t.co/FhmyZs9QL6'"
2019-07-07 00:00:16,"b'#unitedAIRLINES, There has to be a better way to streamline options for cancelled flights. The lines are horrendous\xe2\x80\xa6 https://t.co/lwkcmadm3D'"
2019-07-06 23:37:55,"b""#UnitedAirlines has me delayed 5+ hours and I've missed my 2nd flight. I am so over this airline. \xf0\x9f\x99\x84\xf0\x9f\x98\xab\xf0\x9f\x99\x84"""
2019-07-06 23:07:07,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-06 23:04:39,b'Just waited for 5 hours of delays for a @united flight to find out its cancelled for a maintenance issue. One this\xe2\x80\xa6 https://t.co/ak7vNwFRm1'
2019-07-06 23:02:16,b'RT @CarriePhilips: So far this is the worst of the \xe2\x80\x9cweather\xe2\x80\x9d that cancelled our UA3434 flight. And the customer service experience in the a\xe2\x80\xa6'
2019-07-06 23:01:37,b'So far this is the worst of the \xe2\x80\x9cweather\xe2\x80\x9d that cancelled our UA3434 flight. And the customer service experience in\xe2\x80\xa6 https://t.co/Fks2TGo65v'
2019-07-06 22:51:03,b'@united. I\xe2\x80\x99m on a gross leaky flight and brown liquid is falling on me. Flight attendant said she \xe2\x80\x9ccould \xe2\x80\x98maybe\xe2\x80\x99 fi\xe2\x80\xa6 https://t.co/4lUiUI8Qus'
2019-07-06 22:37:39,b'@united @Chase I am sending this to both of you because we have a #unitedAIRLINES CC and its held with #chase.\nPay\xe2\x80\xa6 https://t.co/ZT8JJxCUAy'
2019-07-06 22:09:15,b'@united @CBSNewYork a nightmare called #UnitedAirlines is unfolding right now... 4Hrs and counting on the tarmac th\xe2\x80\xa6 https://t.co/2Xy8BdFYQR'
2019-07-06 22:04:02,"b'More bad news, more delays! #UnitedAirlines Over 1 hour on the tarmac in Newark. Beverage service at least!'"
2019-07-06 22:03:01,"b'@united Hello again \xf0\x9f\xa4\xa1 at #UnitedAirlines  \xf0\x9f\x91\x8bUA1978 still in NY, stuck in the cabin 4 hrs from the original 2PM depar\xe2\x80\xa6 https://t.co/g31VLfQotU'"
2019-07-06 22:00:04,b'Now it\xe2\x80\x99s cancelled. Wtf #unitedairlines how do I get to Boston??'
2019-07-06 21:48:34,"b'I only fly @AlaskaAir but was forced to use @united for my flight from SFO to HND to KUL. My reward, @united loses\xe2\x80\xa6 https://t.co/0G87Bkb0CF'"
2019-07-06 21:48:22,b'Dancing with the sharks \xf0\x9f\x90\xac at B14!! San Francisco kids know how to have fun! @United @UAL_SKI @mcgrath_jonna\xe2\x80\xa6 https://t.co/ShhtsoT5YF'
2019-07-06 21:37:33,b'San Francisco B14  passengers know how to have fun!!! Especially our 1K\xe2\x80\x99s!! \xf0\x9f\x95\xba\xf0\x9f\x8f\xbd\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb @United @UAL_SKI @bvpaps\xe2\x80\xa6 https://t.co/QMhbeUHxHO'
2019-07-06 21:25:52,b'#UnitedAirlines - My son and 14 other Boy Scouts have been held up on their Yellowstone Adventure for 12 hours now\xe2\x80\xa6 https://t.co/6NpWXmPcQX'
2019-07-06 21:25:49,b'Now 6:00. What gives #unitedairlines'
